Asset Names,Asset IP Address,Asset OS Name,Asset OS Version,Vulnerability Title,Vulnerability CVE IDs,Vulnerability CVSS Score,Service Port,Vulnerability Age,Vulnerability Published Date,Vulnerability Solution,Vulnerability Proof,Vulnerable Since,Service Product
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Red Hat: CVE-2020-8648: Moderate: kernel security, bug fix, and enhancement update (Multiple Advisories)",CVE-2020-8648,3.6,0,5 Days,2020-02-06,"* kernel on Red Hat Enterprise Linux
      Upgrade kernel

       Update kernel to the latest version available from Red Hat, using tools like yum or up2date. 


 * kernel-rt on Red Hat Enterprise Linux
      Upgrade kernel-rt

       Update kernel-rt to the latest version available from Red Hat, using tools like yum or up2date.","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Linux kernel 3.10.0-1160.el7

 * Required patch [CVE-2020-8648] is not installed, no patches discovered.",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 4.0.6 (/users/gen/omswrk1/rkreddy/.xpi_9/installations/OMS9_ST/execution/execution-history/20230829_085515/containers/OMS_Server/ant/modules/OMS1_XPSComponent/spring-beans.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,IBM Java: IBM Security Update March 2019 (CVE-2018-12549),CVE-2018-12549,7.5,0,5 Days,2019-02-11,"Upgrade IBM Java to version 8.0.5.30

Download and apply the upgrade from:  https://www.ibm.com/developerworks/java/jdk/","Vulnerable OS

Vulnerable software installed: IBM JRE 8.0.4.1 (/usr/lib/jvm/java-1.8.0-ibm-1.8.0.4.1-1jpp.2.el7.x86_64/jre/lib/version.properties)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Red Hat: CVE-2022-29901: Important: kernel security, bug fix, and enhancement update (Multiple Advisories)",CVE-2022-29901,1.9,0,5 Days,2022-07-12,"* kernel on Red Hat Enterprise Linux
      Upgrade kernel

       Update kernel to the latest version available from Red Hat, using tools like yum or up2date. 


 * kernel-rt on Red Hat Enterprise Linux
      Upgrade kernel-rt

       Update kernel-rt to the latest version available from Red Hat, using tools like yum or up2date.","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Linux kernel 3.10.0-1160.el7

 * Required patch [CVE-2022-29901] is not installed, no patches discovered.",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 4.0.6 (/users/gen/omswrk1/rkreddy/.xpi_cdch/installations/OMS9_ST/execution/execution-history/20230825_131339/containers/OMS_Server/ant/modules/OMS1_OMSSimulator/spring-beans.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 4.0.6 (/users/gen/omswrk1/.xpi/installations/OMS9_ST/execution/execution-history/20230831_150223/containers/OMS_Server/ant/modules/OMS1_OMSSimulator/spring-beans.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 4.0.6 (/users/gen/omswrk1/rkreddy/.xpi_2/installations/OMS9_ST/execution/current-execution/containers/OMS_Server/ant/modules/OMS1_OMSSimulator/spring-beans.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 5.3.4 (/users/gen/omswrk1/JEE/OMS/WAS/OmsDomain/installedApps/OmsDomain/OmsServer_simulator_websphere.ear/spring-beans-5.3.4.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 4.0.6 (/users/gen/omswrk1/rkreddy/.xpi_6/installations/OMS9_ST/execution/current-execution/containers/OMS_Server/ant/modules/OMS1_XPSComponent/spring-beans.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Java CPU October 2021 Java SE vulnerability (CVE-2021-3517),CVE-2021-3517,7.5,0,5 Days,2021-05-19,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21296)",CVE-2022-21296,5.0,0,5 Days,2022-02-03,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21291)",CVE-2022-21291,5.0,0,5 Days,2022-02-03,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU October 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21619)",CVE-2022-21619,4.4,0,5 Days,2022-10-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU July 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition, Oracle GraalVM for JDK vulnerability (CVE-2023-22045)",CVE-2023-22045,4.4,0,5 Days,2023-07-19,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2023-21843)",CVE-2023-21843,4.4,0,5 Days,2023-01-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU April 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2023-21967)",CVE-2023-21967,4.4,0,5 Days,2023-04-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU October 2021 Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2021-35567)",CVE-2021-35567,6.3,0,5 Days,2021-10-20,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU October 2021 Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2021-35564)",CVE-2021-35564,5.0,0,5 Days,2021-10-20,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.271 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/custom/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Java CPU October 2021 Java SE vulnerability (CVE-2021-3517),CVE-2021-3517,7.5,0,5 Days,2021-05-19,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21296)",CVE-2022-21296,5.0,0,5 Days,2022-02-03,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21291)",CVE-2022-21291,5.0,0,5 Days,2022-02-03,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU October 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21619)",CVE-2022-21619,4.4,0,5 Days,2022-10-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU July 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition, Oracle GraalVM for JDK vulnerability (CVE-2023-22045)",CVE-2023-22045,4.4,0,5 Days,2023-07-19,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2023-21843)",CVE-2023-21843,4.4,0,5 Days,2023-01-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU April 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2023-21967)",CVE-2023-21967,4.4,0,5 Days,2023-04-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU October 2021 Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2021-35567)",CVE-2021-35567,6.3,0,5 Days,2021-10-20,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU October 2021 Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2021-35564)",CVE-2021-35564,5.0,0,5 Days,2021-10-20,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.281 (/users/gen/omswrk1/ST_OMS_V2311_B762/STORAGE/OMS/core/lib/3rdparty/java/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 4.0.6 (/users/gen/omswrk1/rkreddy/.xpi_6/installations/OMS9_ST/execution/current-execution/containers/OMS_Server/ant/modules/OMS1_OMSSimulator/spring-beans.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Vmware Spring: CVE-2022-22950: Spring Expression DoS Vulnerability,CVE-2022-22950,4.0,0,5 Days,2022-03-28,"Upgrade to non vulnerable version of spring

Download and apply the patch from:  https://spring.io/blog/category/releases",Vulnerable software installed: VMware Spring Beans 4.0.6 (/users/gen/omswrk1/rkreddy/.xpi_6/installations/OMS9_ST/execution/execution-history/20230828_164616/containers/OMS_Server/ant/modules/OMS1_OMSSimulator/spring-beans.jar),2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Red Hat: CVE-2022-23305: Important: parfait:0.5 security update (Multiple Advisories),CVE-2022-23305,6.8,0,5 Days,2022-01-18,"* log4j on Red Hat Enterprise Linux
      Upgrade log4j

       Update log4j to the latest version available from Red Hat, using tools like yum or up2date. 


 * log4j-debuginfo on Red Hat Enterprise Linux
      Upgrade log4j-debuginfo

       Update log4j-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * log4j-javadoc on Red Hat Enterprise Linux
      Upgrade log4j-javadoc

       Update log4j-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * log4j-manual on Red Hat Enterprise Linux
      Upgrade log4j-manual

       Update log4j-manual to the latest version available from Red Hat, using tools like yum or up2date. 


 * parfait on Red Hat Enterprise Linux
      Upgrade parfait

       Update parfait to the latest version available from Red Hat, using tools like yum or up2date. 


 * parfait-examples on Red Hat Enterprise Linux
      Upgrade parfait-examples

       Update parfait-examples to the latest version available from Red Hat, using tools like yum or up2date. 


 * parfait-javadoc on Red Hat Enterprise Linux
      Upgrade parfait-javadoc

       Update parfait-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * pcp-parfait-agent on Red Hat Enterprise Linux
      Upgrade pcp-parfait-agent

       Update pcp-parfait-agent to the latest version available from Red Hat, using tools like yum or up2date. 


 * si-units on Red Hat Enterprise Linux
      Upgrade si-units

       Update si-units to the latest version available from Red Hat, using tools like yum or up2date. 


 * si-units-javadoc on Red Hat Enterprise Linux
      Upgrade si-units-javadoc

       Update si-units-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * unit-api on Red Hat Enterprise Linux
      Upgrade unit-api

       Update unit-api to the latest version available from Red Hat, using tools like yum or up2date. 


 * unit-api-javadoc on Red Hat Enterprise Linux
      Upgrade unit-api-javadoc

       Update unit-api-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-lib on Red Hat Enterprise Linux
      Upgrade uom-lib

       Update uom-lib to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-lib-javadoc on Red Hat Enterprise Linux
      Upgrade uom-lib-javadoc

       Update uom-lib-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-parent on Red Hat Enterprise Linux
      Upgrade uom-parent

       Update uom-parent to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-se on Red Hat Enterprise Linux
      Upgrade uom-se

       Update uom-se to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-se-javadoc on Red Hat Enterprise Linux
      Upgrade uom-se-javadoc

       Update uom-se-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-systems on Red Hat Enterprise Linux
      Upgrade uom-systems

       Update uom-systems to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-systems-javadoc on Red Hat Enterprise Linux
      Upgrade uom-systems-javadoc

       Update uom-systems-javadoc to the latest version available from Red Hat, using tools like yum or up2date.","Vulnerable OS: Red Hat Enterprise Linux 7.9



 * 
      
      log4j - from repo RHEL79 - version 0:1.2.17-16.el7_4 is installed",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Red Hat: CVE-2022-23307: Important: parfait:0.5 security update (Multiple Advisories),CVE-2022-23307,9.0,0,5 Days,2022-01-18,"* log4j on Red Hat Enterprise Linux
      Upgrade log4j

       Update log4j to the latest version available from Red Hat, using tools like yum or up2date. 


 * log4j-debuginfo on Red Hat Enterprise Linux
      Upgrade log4j-debuginfo

       Update log4j-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * log4j-javadoc on Red Hat Enterprise Linux
      Upgrade log4j-javadoc

       Update log4j-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * log4j-manual on Red Hat Enterprise Linux
      Upgrade log4j-manual

       Update log4j-manual to the latest version available from Red Hat, using tools like yum or up2date. 


 * parfait on Red Hat Enterprise Linux
      Upgrade parfait

       Update parfait to the latest version available from Red Hat, using tools like yum or up2date. 


 * parfait-examples on Red Hat Enterprise Linux
      Upgrade parfait-examples

       Update parfait-examples to the latest version available from Red Hat, using tools like yum or up2date. 


 * parfait-javadoc on Red Hat Enterprise Linux
      Upgrade parfait-javadoc

       Update parfait-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * pcp-parfait-agent on Red Hat Enterprise Linux
      Upgrade pcp-parfait-agent

       Update pcp-parfait-agent to the latest version available from Red Hat, using tools like yum or up2date. 


 * si-units on Red Hat Enterprise Linux
      Upgrade si-units

       Update si-units to the latest version available from Red Hat, using tools like yum or up2date. 


 * si-units-javadoc on Red Hat Enterprise Linux
      Upgrade si-units-javadoc

       Update si-units-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * unit-api on Red Hat Enterprise Linux
      Upgrade unit-api

       Update unit-api to the latest version available from Red Hat, using tools like yum or up2date. 


 * unit-api-javadoc on Red Hat Enterprise Linux
      Upgrade unit-api-javadoc

       Update unit-api-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-lib on Red Hat Enterprise Linux
      Upgrade uom-lib

       Update uom-lib to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-lib-javadoc on Red Hat Enterprise Linux
      Upgrade uom-lib-javadoc

       Update uom-lib-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-parent on Red Hat Enterprise Linux
      Upgrade uom-parent

       Update uom-parent to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-se on Red Hat Enterprise Linux
      Upgrade uom-se

       Update uom-se to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-se-javadoc on Red Hat Enterprise Linux
      Upgrade uom-se-javadoc

       Update uom-se-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-systems on Red Hat Enterprise Linux
      Upgrade uom-systems

       Update uom-systems to the latest version available from Red Hat, using tools like yum or up2date. 


 * uom-systems-javadoc on Red Hat Enterprise Linux
      Upgrade uom-systems-javadoc

       Update uom-systems-javadoc to the latest version available from Red Hat, using tools like yum or up2date.","Vulnerable OS: Red Hat Enterprise Linux 7.9



 * 
      
      log4j - from repo RHEL79 - version 0:1.2.17-16.el7_4 is installed",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Red Hat: CVE-2020-25648: Moderate: nss security and bug fix update (Multiple Advisories),CVE-2020-25648,5.0,0,5 Days,2020-10-20,"* nspr on Red Hat Enterprise Linux
      Upgrade nspr

       Update nspr to the latest version available from Red Hat, using tools like yum or up2date. 


 * nspr-debuginfo on Red Hat Enterprise Linux
      Upgrade nspr-debuginfo

       Update nspr-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * nspr-debugsource on Red Hat Enterprise Linux
      Upgrade nspr-debugsource

       Update nspr-debugsource to the latest version available from Red Hat, using tools like yum or up2date. 


 * nspr-devel on Red Hat Enterprise Linux
      Upgrade nspr-devel

       Update nspr-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss on Red Hat Enterprise Linux
      Upgrade nss

       Update nss to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-debuginfo on Red Hat Enterprise Linux
      Upgrade nss-debuginfo

       Update nss-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-debugsource on Red Hat Enterprise Linux
      Upgrade nss-debugsource

       Update nss-debugsource to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-devel on Red Hat Enterprise Linux
      Upgrade nss-devel

       Update nss-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-pkcs11-devel on Red Hat Enterprise Linux
      Upgrade nss-pkcs11-devel

       Update nss-pkcs11-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-softokn on Red Hat Enterprise Linux
      Upgrade nss-softokn

       Update nss-softokn to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-softokn-debuginfo on Red Hat Enterprise Linux
      Upgrade nss-softokn-debuginfo

       Update nss-softokn-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-softokn-devel on Red Hat Enterprise Linux
      Upgrade nss-softokn-devel

       Update nss-softokn-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-softokn-freebl on Red Hat Enterprise Linux
      Upgrade nss-softokn-freebl

       Update nss-softokn-freebl to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-softokn-freebl-debuginfo on Red Hat Enterprise Linux
      Upgrade nss-softokn-freebl-debuginfo

       Update nss-softokn-freebl-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-softokn-freebl-devel on Red Hat Enterprise Linux
      Upgrade nss-softokn-freebl-devel

       Update nss-softokn-freebl-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-sysinit on Red Hat Enterprise Linux
      Upgrade nss-sysinit

       Update nss-sysinit to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-sysinit-debuginfo on Red Hat Enterprise Linux
      Upgrade nss-sysinit-debuginfo

       Update nss-sysinit-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-tools on Red Hat Enterprise Linux
      Upgrade nss-tools

       Update nss-tools to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-tools-debuginfo on Red Hat Enterprise Linux
      Upgrade nss-tools-debuginfo

       Update nss-tools-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-util on Red Hat Enterprise Linux
      Upgrade nss-util

       Update nss-util to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-util-debuginfo on Red Hat Enterprise Linux
      Upgrade nss-util-debuginfo

       Update nss-util-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * nss-util-devel on Red Hat Enterprise Linux
      Upgrade nss-util-devel

       Update nss-util-devel to the latest version available from Red Hat, using tools like yum or up2date.","Vulnerable OS: Red Hat Enterprise Linux 7.9



 * 
      
      nss - from repo RHEL79 - version 3.44.0-7.el7_7 is installed",2023-08-30,
